usuario_id,nombre,apellido,edad,genero,region,tipo_usuario,fecha_registro,vendor,ingest_date
493481680,María,Díaz,38,Masculino,Ayacucho,Nuevo,2023-04-20,crisol,2025-11-09
510525471,Luis,Herrera,32,Otro,Lima,Nuevo,2023-06-11,crisol,2025-11-09
376018232,José,Flores,21,Masculino,Pucallpa,Nuevo,2023-04-12,crisol,2025-11-09
439169815,Andrés,Ramos,49,Femenino,Cusco,Nuevo,2023-01-01,crisol,2025-11-09
470104074,María,Rodríguez,46,Otro,Ayacucho,Recurrente,2024-04-24,crisol,2025-11-09
110150760,Lucía,Ramos,31,Otro,Cusco,Nuevo,2023-10-30,crisol,2025-11-09
191606964,Camila,Torres,28,Otro,Ayacucho,Recurrente,2023-01-25,crisol,2025-11-09
738255636,Luis,López,50,Otro,Tacna,Nuevo,2024-02-21,crisol,2025-11-09
495913026,José,Rodríguez,28,Femenino,Lima,Nuevo,2023-12-23,crisol,2025-11-09
335019035,Ana,García,43,Otro,Ica,Nuevo,2023-11-23,crisol,2025-11-09
547903713,Luis,Ramos,35,Femenino,Huánuco,Nuevo,2023-02-25,crisol,2025-11-09
887083769,Luis,Ramos,69,Femenino,Arequipa,Nuevo,2023-02-15,crisol,2025-11-09
732349194,Ana,Ramos,57,Masculino,Cajamarca,Recurrente,2023-04-21,crisol,2025-11-09
343889938,Camila,Flores,62,Femenino,Lima,Recurrente,2023-07-09,crisol,2025-11-09
421842038,Javier,García,33,Femenino,Lima,Recurrente,2024-04-27,crisol,2025-11-09
243132816,María,Vásquez,26,Masculino,Trujillo,Recurrente,2023-02-26,crisol,2025-11-09
875676468,Rosa,Ruiz,45,Femenino,Chiclayo,Nuevo,2023-11-27,crisol,2025-11-09
307613081,Andrés,Pérez,38,Masculino,Ayacucho,Recurrente,2023-10-12,crisol,2025-11-09
168332897,Andrés,Salazar,25,Otro,Cajamarca,Recurrente,2023-10-12,crisol,2025-11-09
237570371,Sofía,López,62,Masculino,Arequipa,Recurrente,2023-03-17,crisol,2025-11-09
500752195,Pedro,Salazar,18,Femenino,Arequipa,Recurrente,2023-09-03,crisol,2025-11-09
557587546,Juan,Gonzales,46,Masculino,Huánuco,Nuevo,2024-01-23,crisol,2025-11-09
832973017,Diego,Torres,53,Otro,Arequipa,Nuevo,2024-01-01,crisol,2025-11-09
356749081,Rosa,Gonzales,26,Femenino,Huancayo,Nuevo,2023-01-31,crisol,2025-11-09
472948337,Juan,Ruiz,40,Otro,Cusco,Recurrente,2023-01-09,crisol,2025-11-09
391024674,Carlos,Castro,41,Masculino,Arequipa,Nuevo,2024-05-19,crisol,2025-11-09
955075785,Diego,Martínez,36,Masculino,Huánuco,Recurrente,2023-12-18,crisol,2025-11-09
996847179,Andrés,Castro,55,Otro,Arequipa,Nuevo,2023-06-27,crisol,2025-11-09
341410952,Pedro,Ramos,56,Masculino,Cajamarca,Nuevo,2024-03-17,crisol,2025-11-09
26795920,Juan,Ramos,59,Masculino,Cusco,Recurrente,2023-03-06,crisol,2025-11-09
393209070,María,Torres,69,Otro,Trujillo,Nuevo,2024-01-07,crisol,2025-11-09
81127927,Rosa,Castro,30,Femenino,Arequipa,Nuevo,2023-12-09,crisol,2025-11-09
233946432,María,Vásquez,29,Femenino,Trujillo,Nuevo,2023-09-15,crisol,2025-11-09
866761656,Rosa,Gonzales,51,Otro,Lima,Recurrente,2024-05-19,crisol,2025-11-09
454311349,Camila,Rodríguez,25,Masculino,Pucallpa,Nuevo,2023-04-02,crisol,2025-11-09
425965280,Luis,Salazar,42,Masculino,Cusco,Nuevo,2024-03-17,crisol,2025-11-09
826804106,Sofía,López,27,Masculino,Huánuco,Recurrente,2023-09-25,crisol,2025-11-09
969532631,Javier,Flores,46,Masculino,Ayacucho,Recurrente,2023-04-08,crisol,2025-11-09
2588890,María,Martínez,51,Otro,Huancayo,Nuevo,2024-03-29,crisol,2025-11-09
77633372,Valeria,Díaz,52,Femenino,Lima,Recurrente,2024-07-22,crisol,2025-11-09
645416278,Javier,Salazar,34,Masculino,Chiclayo,Recurrente,2023-11-06,crisol,2025-11-09
594641788,Andrés,Flores,59,Otro,Ayacucho,Recurrente,2023-05-20,crisol,2025-11-09
960184570,José,Díaz,25,Femenino,Trujillo,Recurrente,2023-09-13,crisol,2025-11-09
8896993,Camila,Pérez,51,Masculino,Cusco,Nuevo,2023-01-13,crisol,2025-11-09
354013170,Rosa,Salazar,50,Masculino,Arequipa,Nuevo,2023-01-17,crisol,2025-11-09
206792166,Ana,Martínez,63,Masculino,Cusco,Recurrente,2024-07-20,crisol,2025-11-09
900707080,Camila,García,62,Otro,Lima,Nuevo,2023-08-15,crisol,2025-11-09
366440478,Andrés,Díaz,64,Otro,Cajamarca,Recurrente,2023-02-08,crisol,2025-11-09
681572304,Carlos,García,67,Masculino,Huancayo,Nuevo,2024-02-29,crisol,2025-11-09
610310179,Luis,Ramos,19,Masculino,Tacna,Nuevo,2023-10-25,crisol,2025-11-09
972506909,José,Torres,45,Femenino,Huánuco,Nuevo,2023-06-02,crisol,2025-11-09
757688834,Andrés,Ruiz,64,Femenino,Piura,Nuevo,2023-07-14,crisol,2025-11-09
425780484,Diego,Rodríguez,21,Femenino,Trujillo,Nuevo,2024-06-05,crisol,2025-11-09
884317098,Pedro,Flores,34,Otro,Ayacucho,Recurrente,2023-03-18,crisol,2025-11-09
909711750,Carlos,Ramos,18,Otro,Huánuco,Nuevo,2023-08-18,crisol,2025-11-09
84863135,Camila,Vásquez,34,Otro,Cajamarca,Nuevo,2023-12-29,crisol,2025-11-09
531970638,Camila,Herrera,25,Femenino,Cajamarca,Nuevo,2024-06-08,crisol,2025-11-09
678302485,María,López,19,Femenino,Piura,Recurrente,2023-02-28,crisol,2025-11-09
325565329,Ana,Herrera,50,Otro,Tacna,Recurrente,2023-10-25,crisol,2025-11-09
697121803,María,Ramos,35,Femenino,Lima,Nuevo,2023-05-28,crisol,2025-11-09
940209317,Camila,Ruiz,54,Femenino,Ica,Recurrente,2023-05-14,crisol,2025-11-09
825560694,Carlos,Vásquez,32,Masculino,Chiclayo,Recurrente,2023-10-05,crisol,2025-11-09
959222492,Camila,Díaz,49,Femenino,Pucallpa,Nuevo,2023-07-10,crisol,2025-11-09
443692542,María,Herrera,31,Otro,Piura,Nuevo,2024-01-07,crisol,2025-11-09
526141484,Luis,Gonzales,52,Femenino,Huancayo,Nuevo,2023-01-14,crisol,2025-11-09
738551078,Sofía,Vásquez,50,Masculino,Piura,Nuevo,2023-02-07,crisol,2025-11-09
556282200,Ana,Gonzales,35,Otro,Pucallpa,Recurrente,2024-04-30,crisol,2025-11-09
552932133,Pedro,Gonzales,54,Otro,Arequipa,Nuevo,2023-06-26,crisol,2025-11-09
16296877,José,Castro,42,Femenino,Cajamarca,Recurrente,2023-07-02,crisol,2025-11-09
397774000,Andrés,Herrera,56,Femenino,Trujillo,Nuevo,2024-04-14,crisol,2025-11-09
467712352,Camila,Rodríguez,26,Masculino,Cajamarca,Nuevo,2023-03-26,crisol,2025-11-09
865651180,Carlos,Torres,39,Masculino,Pucallpa,Nuevo,2023-07-30,crisol,2025-11-09
658227323,Camila,Castro,63,Femenino,Cusco,Recurrente,2024-04-26,crisol,2025-11-09
896604115,Pedro,Vásquez,65,Masculino,Huánuco,Recurrente,2023-05-18,crisol,2025-11-09
959943468,Pedro,Pérez,23,Femenino,Chiclayo,Nuevo,2023-01-28,crisol,2025-11-09
451502829,Carlos,Castro,36,Femenino,Lima,Nuevo,2024-01-31,crisol,2025-11-09
709249644,Diego,Castro,36,Femenino,Chiclayo,Nuevo,2024-01-09,crisol,2025-11-09
716127810,Ana,Martínez,24,Otro,Pucallpa,Recurrente,2023-03-16,crisol,2025-11-09
32911004,Camila,López,29,Masculino,Ayacucho,Recurrente,2024-06-25,crisol,2025-11-09
462979917,Rosa,Salazar,65,Femenino,Chiclayo,Recurrente,2023-02-21,crisol,2025-11-09
953950473,José,Ramos,58,Femenino,Ayacucho,Nuevo,2024-05-08,crisol,2025-11-09
693529453,Andrés,Rodríguez,66,Masculino,Ayacucho,Recurrente,2023-03-23,crisol,2025-11-09
710674813,Rosa,Pérez,36,Masculino,Arequipa,Nuevo,2023-09-14,crisol,2025-11-09
265106435,Camila,Torres,53,Masculino,Cajamarca,Nuevo,2023-03-28,crisol,2025-11-09
689783519,Pedro,Torres,48,Otro,Chiclayo,Recurrente,2023-12-21,crisol,2025-11-09
691865703,Ana,López,65,Femenino,Huánuco,Nuevo,2023-08-05,crisol,2025-11-09
635089136,Ana,Castro,26,Masculino,Pucallpa,Nuevo,2024-05-19,crisol,2025-11-09
512060128,Lucía,Flores,29,Femenino,Chiclayo,Nuevo,2024-04-01,crisol,2025-11-09
724188178,Sofía,Pérez,28,Masculino,Tacna,Recurrente,2024-06-22,crisol,2025-11-09
941955122,Sofía,Rodríguez,23,Masculino,Pucallpa,Nuevo,2024-03-18,crisol,2025-11-09
37414954,Ana,Ruiz,42,Masculino,Arequipa,Nuevo,2024-02-10,crisol,2025-11-09
763971714,Diego,Díaz,49,Otro,Arequipa,Recurrente,2023-06-30,crisol,2025-11-09
871164671,Diego,Pérez,66,Otro,Trujillo,Recurrente,2024-04-18,crisol,2025-11-09
355650804,Javier,Ruiz,58,Otro,Piura,Recurrente,2023-09-10,crisol,2025-11-09
395680533,Andrés,Díaz,68,Otro,Pucallpa,Nuevo,2024-05-01,crisol,2025-11-09
60105598,Javier,Ramos,54,Otro,Ayacucho,Recurrente,2023-07-01,crisol,2025-11-09
565029277,Sofía,López,26,Otro,Tacna,Nuevo,2023-11-21,crisol,2025-11-09
333382419,José,García,44,Otro,Tacna,Recurrente,2024-04-30,crisol,2025-11-09
635711706,Luis,Ramos,65,Femenino,Tacna,Nuevo,2023-03-11,crisol,2025-11-09
558149766,Diego,Castro,51,Femenino,Ica,Recurrente,2023-03-22,crisol,2025-11-09
937493260,Ana,Vásquez,54,Femenino,Piura,Recurrente,2023-12-02,crisol,2025-11-09
843085108,Valeria,Rodríguez,63,Masculino,Huancayo,Recurrente,2023-12-10,crisol,2025-11-09
803505178,Lucía,Rodríguez,32,Otro,Cusco,Recurrente,2023-02-22,crisol,2025-11-09
93828493,Valeria,Martínez,47,Masculino,Chiclayo,Nuevo,2024-03-08,crisol,2025-11-09
147789142,José,Salazar,30,Otro,Trujillo,Nuevo,2023-12-28,crisol,2025-11-09
313596735,Diego,Castro,57,Femenino,Tacna,Nuevo,2023-03-29,crisol,2025-11-09
760209271,Lucía,Díaz,58,Otro,Huánuco,Recurrente,2023-05-19,crisol,2025-11-09
21824097,Juan,Díaz,63,Otro,Huancayo,Nuevo,2023-01-31,crisol,2025-11-09
104601003,Camila,Martínez,29,Otro,Cajamarca,Recurrente,2023-03-01,crisol,2025-11-09
424248722,Carlos,Gonzales,23,Femenino,Chiclayo,Nuevo,2023-12-15,crisol,2025-11-09
115620658,Luis,Vásquez,55,Masculino,Piura,Recurrente,2024-03-31,crisol,2025-11-09
105393064,Andrés,Ruiz,68,Otro,Trujillo,Nuevo,2024-06-07,crisol,2025-11-09
8506844,Juan,Ruiz,34,Otro,Cusco,Nuevo,2024-05-10,crisol,2025-11-09
966594074,Carlos,Martínez,28,Otro,Huánuco,Nuevo,2023-10-28,crisol,2025-11-09
941209914,Camila,Ruiz,55,Femenino,Cajamarca,Nuevo,2023-05-12,crisol,2025-11-09
664814451,Luis,Vásquez,51,Masculino,Lima,Recurrente,2023-12-20,crisol,2025-11-09
123444909,Lucía,García,55,Femenino,Huánuco,Recurrente,2023-03-07,crisol,2025-11-09
193317975,Andrés,López,34,Masculino,Trujillo,Recurrente,2023-12-02,crisol,2025-11-09
249122837,José,Torres,41,Otro,Chiclayo,Recurrente,2024-05-24,crisol,2025-11-09
477039271,Ana,Martínez,64,Masculino,Cajamarca,Recurrente,2023-12-09,crisol,2025-11-09
571265502,Rosa,Torres,38,Masculino,Ica,Recurrente,2023-01-10,crisol,2025-11-09
321646332,Camila,Salazar,55,Femenino,Piura,Nuevo,2023-01-02,crisol,2025-11-09
504994070,Javier,Torres,22,Otro,Tacna,Recurrente,2024-06-06,crisol,2025-11-09
32046999,Diego,Ramos,23,Otro,Piura,Nuevo,2024-05-07,crisol,2025-11-09
904486847,Luis,Ramos,43,Otro,Cajamarca,Recurrente,2024-05-24,crisol,2025-11-09
893916922,Andrés,Martínez,48,Masculino,Trujillo,Recurrente,2023-04-03,crisol,2025-11-09
493345145,María,Flores,28,Femenino,Trujillo,Nuevo,2024-02-04,crisol,2025-11-09
454402597,Pedro,Salazar,69,Masculino,Trujillo,Recurrente,2023-02-21,crisol,2025-11-09
234101304,Carlos,Gonzales,66,Masculino,Cajamarca,Recurrente,2024-08-09,crisol,2025-11-09
399125847,Camila,Rodríguez,41,Femenino,Arequipa,Nuevo,2024-01-24,crisol,2025-11-09
525725735,Ana,Gonzales,64,Masculino,Chiclayo,Recurrente,2023-04-06,crisol,2025-11-09
801137749,Juan,Salazar,49,Masculino,Arequipa,Recurrente,2023-11-01,crisol,2025-11-09
871547917,Lucía,Vásquez,42,Femenino,Ayacucho,Nuevo,2023-03-15,crisol,2025-11-09
196939254,Andrés,Ramos,23,Femenino,Piura,Recurrente,2023-07-29,crisol,2025-11-09
704654672,José,Salazar,33,Masculino,Trujillo,Nuevo,2023-06-30,crisol,2025-11-09
924097876,Javier,Torres,39,Femenino,Ayacucho,Nuevo,2023-08-17,crisol,2025-11-09
622871520,Rosa,Flores,20,Otro,Cusco,Nuevo,2023-12-11,crisol,2025-11-09
422247581,Javier,Ramos,31,Masculino,Lima,Recurrente,2023-07-25,crisol,2025-11-09
418832725,Carlos,Ruiz,25,Masculino,Cusco,Recurrente,2024-02-03,crisol,2025-11-09
278074147,Juan,Torres,50,Femenino,Ayacucho,Recurrente,2023-02-26,crisol,2025-11-09
935331172,Luis,Vásquez,50,Masculino,Huancayo,Nuevo,2024-01-08,crisol,2025-11-09
821571174,Rosa,Herrera,66,Masculino,Ayacucho,Recurrente,2023-09-10,crisol,2025-11-09
648918058,José,Gonzales,28,Femenino,Tacna,Recurrente,2023-11-21,crisol,2025-11-09
623570134,Camila,Díaz,43,Femenino,Chiclayo,Nuevo,2023-03-04,crisol,2025-11-09
359316011,Sofía,Martínez,51,Otro,Piura,Recurrente,2023-02-07,crisol,2025-11-09
509171953,María,Rodríguez,62,Otro,Piura,Nuevo,2023-04-09,crisol,2025-11-09
349672656,Luis,Ruiz,53,Masculino,Chiclayo,Nuevo,2023-05-11,crisol,2025-11-09
616199523,Ana,López,67,Otro,Huancayo,Nuevo,2023-05-12,crisol,2025-11-09
419934935,Pedro,Castro,30,Femenino,Pucallpa,Nuevo,2023-06-10,crisol,2025-11-09
69083005,Ana,Ramos,66,Otro,Arequipa,Nuevo,2024-01-04,crisol,2025-11-09
536572597,Lucía,García,62,Masculino,Ayacucho,Recurrente,2023-03-11,crisol,2025-11-09
565111129,Luis,Rodríguez,62,Otro,Tacna,Nuevo,2023-12-28,crisol,2025-11-09
855232186,José,Flores,23,Femenino,Cajamarca,Recurrente,2024-01-09,crisol,2025-11-09
360773590,Pedro,Castro,28,Masculino,Ica,Recurrente,2024-01-06,crisol,2025-11-09
948017323,Carlos,Ruiz,52,Femenino,Arequipa,Nuevo,2023-01-27,crisol,2025-11-09
933754233,Javier,Ramos,30,Masculino,Trujillo,Recurrente,2023-06-01,crisol,2025-11-09
587270179,Diego,Vásquez,63,Masculino,Piura,Recurrente,2023-08-30,crisol,2025-11-09
383126646,Carlos,Díaz,46,Otro,Piura,Nuevo,2024-01-19,crisol,2025-11-09
779750957,Javier,López,40,Otro,Tacna,Nuevo,2024-05-11,crisol,2025-11-09
168200232,José,Díaz,60,Femenino,Ayacucho,Nuevo,2024-02-27,crisol,2025-11-09
297405559,Andrés,Gonzales,38,Masculino,Chiclayo,Recurrente,2024-06-16,crisol,2025-11-09
263485028,María,Flores,18,Masculino,Arequipa,Recurrente,2023-02-20,crisol,2025-11-09
565148299,Pedro,Pérez,52,Femenino,Cusco,Nuevo,2023-11-14,crisol,2025-11-09
879206441,Javier,Gonzales,66,Masculino,Ayacucho,Recurrente,2024-07-09,crisol,2025-11-09
119308193,Andrés,Pérez,38,Otro,Lima,Nuevo,2024-07-29,crisol,2025-11-09
971177839,Andrés,Díaz,61,Femenino,Chiclayo,Nuevo,2023-09-24,crisol,2025-11-09
272342500,Lucía,Ramos,23,Otro,Ica,Nuevo,2024-07-15,crisol,2025-11-09
458239256,José,López,42,Otro,Pucallpa,Nuevo,2023-12-05,crisol,2025-11-09
260099885,Javier,López,32,Femenino,Chiclayo,Nuevo,2024-08-10,crisol,2025-11-09
438541771,Ana,López,48,Otro,Huánuco,Nuevo,2024-03-16,crisol,2025-11-09
987710793,Javier,Rodríguez,50,Masculino,Piura,Recurrente,2023-12-20,crisol,2025-11-09
556781,Carlos,López,49,Femenino,Ica,Nuevo,2024-05-25,crisol,2025-11-09
262931213,Luis,Gonzales,21,Femenino,Huánuco,Nuevo,2023-10-24,crisol,2025-11-09
9312730,Sofía,Herrera,58,Masculino,Pucallpa,Nuevo,2024-03-02,crisol,2025-11-09
28368933,Valeria,Torres,59,Otro,Cajamarca,Nuevo,2023-03-19,crisol,2025-11-09
289568062,Sofía,Castro,49,Femenino,Ica,Recurrente,2024-02-24,crisol,2025-11-09
405497727,Juan,Castro,52,Otro,Cusco,Nuevo,2024-07-24,crisol,2025-11-09
100001700,Lucía,Flores,37,Femenino,Ayacucho,Nuevo,2024-03-22,crisol,2025-11-09
391742566,Ana,Castro,46,Otro,Arequipa,Nuevo,2024-06-20,crisol,2025-11-09
483613951,Diego,Martínez,50,Otro,Piura,Recurrente,2023-12-21,crisol,2025-11-09
969758589,Andrés,Vásquez,41,Femenino,Huancayo,Nuevo,2024-07-02,crisol,2025-11-09
271834168,Luis,Martínez,68,Otro,Piura,Recurrente,2023-03-08,crisol,2025-11-09
986574369,José,López,54,Femenino,Huánuco,Nuevo,2023-09-14,crisol,2025-11-09
512681276,Lucía,Torres,35,Masculino,Chiclayo,Recurrente,2023-03-23,crisol,2025-11-09
152045307,Ana,Díaz,35,Otro,Chiclayo,Nuevo,2024-01-28,crisol,2025-11-09
969014116,Rosa,García,68,Otro,Huancayo,Recurrente,2024-07-30,crisol,2025-11-09
894004306,Pedro,Torres,39,Femenino,Chiclayo,Nuevo,2024-07-04,crisol,2025-11-09
910902172,Ana,Rodríguez,64,Masculino,Piura,Nuevo,2023-01-30,crisol,2025-11-09
985850392,Juan,Gonzales,55,Masculino,Cusco,Nuevo,2023-04-27,crisol,2025-11-09
470460148,Ana,Ramos,38,Otro,Cusco,Nuevo,2023-11-27,crisol,2025-11-09
783141085,Valeria,García,54,Masculino,Pucallpa,Nuevo,2023-07-09,crisol,2025-11-09
311868170,José,Rodríguez,60,Otro,Chiclayo,Nuevo,2023-05-18,crisol,2025-11-09
202340023,Valeria,López,33,Masculino,Trujillo,Recurrente,2024-02-21,crisol,2025-11-09
361029295,Ana,López,41,Masculino,Ayacucho,Nuevo,2024-04-28,crisol,2025-11-09
336906345,Javier,Herrera,70,Otro,Tacna,Nuevo,2024-08-07,crisol,2025-11-09
425149605,Diego,Rodríguez,50,Masculino,Ayacucho,Recurrente,2024-02-18,crisol,2025-11-09
983791141,Juan,Díaz,49,Otro,Chiclayo,Recurrente,2023-11-30,crisol,2025-11-09
679564678,Lucía,Díaz,59,Otro,Huánuco,Recurrente,2024-05-02,crisol,2025-11-09
204381922,Lucía,Vásquez,45,Masculino,Lima,Nuevo,2024-04-25,crisol,2025-11-09
489257388,Ana,Castro,59,Otro,Ayacucho,Nuevo,2024-03-23,crisol,2025-11-09
907895584,José,Ramos,19,Otro,Chiclayo,Recurrente,2024-05-25,crisol,2025-11-09
540354999,Diego,Gonzales,39,Masculino,Trujillo,Recurrente,2023-02-26,crisol,2025-11-09
736713546,Andrés,Martínez,35,Femenino,Tacna,Nuevo,2023-05-24,crisol,2025-11-09
644890840,José,Rodríguez,57,Otro,Trujillo,Recurrente,2023-03-25,crisol,2025-11-09
18487397,Javier,Torres,57,Masculino,Ayacucho,Nuevo,2023-06-01,crisol,2025-11-09
434609301,Sofía,Rodríguez,46,Otro,Huánuco,Nuevo,2024-01-31,crisol,2025-11-09
255122979,Juan,Gonzales,57,Femenino,Tacna,Nuevo,2023-12-26,crisol,2025-11-09
456721501,Lucía,García,22,Femenino,Chiclayo,Nuevo,2024-08-21,crisol,2025-11-09
591788078,Rosa,Flores,64,Femenino,Huánuco,Nuevo,2023-11-20,crisol,2025-11-09
594440422,María,Ruiz,55,Otro,Chiclayo,Recurrente,2024-06-02,crisol,2025-11-09
720756025,Pedro,Martínez,18,Femenino,Cusco,Recurrente,2023-07-25,crisol,2025-11-09
741614782,Pedro,Flores,18,Femenino,Ica,Recurrente,2023-12-13,crisol,2025-11-09
664203433,Andrés,Torres,27,Femenino,Arequipa,Nuevo,2024-01-15,crisol,2025-11-09
35687764,Diego,Torres,65,Otro,Lima,Nuevo,2023-07-14,crisol,2025-11-09
914887553,Juan,Ramos,56,Femenino,Chiclayo,Nuevo,2023-05-12,crisol,2025-11-09
574161219,María,Gonzales,42,Otro,Ica,Nuevo,2023-01-29,crisol,2025-11-09
888998066,Javier,Rodríguez,48,Otro,Cusco,Nuevo,2024-08-05,crisol,2025-11-09
942123303,Rosa,Díaz,67,Masculino,Huancayo,Nuevo,2024-08-10,crisol,2025-11-09
183233058,Luis,García,32,Femenino,Huancayo,Nuevo,2023-01-03,crisol,2025-11-09
935010172,Javier,Ramos,62,Masculino,Piura,Nuevo,2024-06-25,crisol,2025-11-09
399409380,Pedro,López,20,Femenino,Arequipa,Nuevo,2024-05-28,crisol,2025-11-09
219245855,Rosa,Ramos,67,Otro,Huancayo,Nuevo,2023-06-15,crisol,2025-11-09
213622421,Pedro,Ramos,45,Femenino,Tacna,Nuevo,2024-02-13,crisol,2025-11-09
509816204,Lucía,Gonzales,40,Otro,Cusco,Nuevo,2023-09-07,crisol,2025-11-09
789214399,Javier,Flores,68,Femenino,Pucallpa,Nuevo,2023-01-04,crisol,2025-11-09
341934602,Camila,Flores,58,Otro,Chiclayo,Nuevo,2023-05-14,crisol,2025-11-09
379880828,Juan,Martínez,20,Masculino,Cusco,Recurrente,2024-06-29,crisol,2025-11-09
698991332,Valeria,Ruiz,50,Otro,Huancayo,Nuevo,2024-07-07,crisol,2025-11-09
979193589,Sofía,Flores,38,Otro,Chiclayo,Nuevo,2023-12-17,crisol,2025-11-09
520153652,Pedro,Martínez,66,Femenino,Trujillo,Nuevo,2023-06-02,crisol,2025-11-09
49891455,Pedro,Pérez,27,Femenino,Huancayo,Nuevo,2023-10-21,crisol,2025-11-09
91962917,Sofía,Pérez,68,Femenino,Ayacucho,Recurrente,2023-11-07,crisol,2025-11-09
622613048,Ana,García,43,Femenino,Lima,Nuevo,2023-05-02,crisol,2025-11-09
459692746,Diego,Salazar,70,Masculino,Huancayo,Nuevo,2024-01-11,crisol,2025-11-09
676120634,José,Ramos,23,Masculino,Tacna,Nuevo,2023-10-10,crisol,2025-11-09
472930275,Andrés,Salazar,40,Masculino,Lima,Nuevo,2023-11-16,crisol,2025-11-09
360471406,Pedro,Martínez,20,Otro,Arequipa,Nuevo,2023-05-14,crisol,2025-11-09
672369903,Lucía,Pérez,43,Otro,Piura,Recurrente,2024-01-29,crisol,2025-11-09
333041451,Valeria,Flores,37,Otro,Ica,Nuevo,2023-12-23,crisol,2025-11-09
793604711,Camila,Vásquez,59,Otro,Lima,Recurrente,2023-08-19,crisol,2025-11-09
846656737,Andrés,Ramos,31,Otro,Ica,Nuevo,2024-05-13,crisol,2025-11-09
150436254,Rosa,Rodríguez,37,Femenino,Cusco,Recurrente,2023-04-10,crisol,2025-11-09
520242185,Juan,Díaz,64,Masculino,Ica,Nuevo,2023-10-31,crisol,2025-11-09
935420214,Andrés,Salazar,29,Femenino,Pucallpa,Recurrente,2024-02-21,crisol,2025-11-09
430975920,Camila,López,60,Otro,Lima,Recurrente,2023-02-05,crisol,2025-11-09
279011697,Sofía,López,55,Otro,Arequipa,Nuevo,2024-07-17,crisol,2025-11-09
931771649,Diego,Díaz,69,Otro,Cajamarca,Nuevo,2023-06-19,crisol,2025-11-09
904271907,Sofía,García,37,Masculino,Tacna,Nuevo,2023-04-23,crisol,2025-11-09
793216465,Lucía,Pérez,54,Otro,Arequipa,Recurrente,2023-08-04,crisol,2025-11-09
78937390,Lucía,Vásquez,18,Otro,Arequipa,Recurrente,2024-02-12,crisol,2025-11-09
436245587,Pedro,Herrera,53,Masculino,Ica,Recurrente,2023-08-24,crisol,2025-11-09
921196059,Andrés,Díaz,36,Femenino,Piura,Nuevo,2023-07-04,crisol,2025-11-09
590038203,María,Gonzales,21,Masculino,Cajamarca,Nuevo,2023-09-25,crisol,2025-11-09
995874267,José,Ramos,27,Femenino,Chiclayo,Nuevo,2023-06-08,crisol,2025-11-09
929947585,Sofía,López,44,Masculino,Huánuco,Nuevo,2024-05-27,crisol,2025-11-09
485791204,José,Rodríguez,67,Masculino,Trujillo,Recurrente,2024-08-21,crisol,2025-11-09
380808276,Javier,Torres,68,Otro,Tacna,Nuevo,2023-11-13,crisol,2025-11-09
524289354,Luis,Gonzales,20,Otro,Lima,Recurrente,2024-06-01,crisol,2025-11-09
662386253,Diego,Torres,25,Femenino,Ica,Recurrente,2023-04-02,crisol,2025-11-09
814373724,Sofía,Flores,49,Masculino,Cajamarca,Nuevo,2023-10-12,crisol,2025-11-09
185209356,José,Vásquez,23,Femenino,Trujillo,Nuevo,2023-03-31,crisol,2025-11-09
962775325,José,Gonzales,20,Femenino,Pucallpa,Recurrente,2024-01-14,crisol,2025-11-09
199023606,José,Martínez,36,Femenino,Tacna,Recurrente,2023-05-27,crisol,2025-11-09
643810315,Javier,Flores,44,Otro,Piura,Nuevo,2024-01-13,crisol,2025-11-09
275899492,María,Salazar,61,Otro,Trujillo,Recurrente,2023-08-13,crisol,2025-11-09
784147043,Rosa,Torres,53,Masculino,Pucallpa,Nuevo,2024-05-11,crisol,2025-11-09
889585626,José,Rodríguez,19,Otro,Ica,Recurrente,2023-07-16,crisol,2025-11-09
477003180,Ana,Castro,43,Femenino,Ayacucho,Nuevo,2023-06-27,crisol,2025-11-09
876980978,Lucía,Salazar,44,Masculino,Ayacucho,Recurrente,2023-10-16,crisol,2025-11-09
708557702,Andrés,García,37,Femenino,Pucallpa,Recurrente,2023-10-04,crisol,2025-11-09
3652820,Diego,Rodríguez,45,Otro,Huancayo,Nuevo,2023-07-15,crisol,2025-11-09
303240675,Carlos,Gonzales,40,Femenino,Cajamarca,Nuevo,2023-07-22,crisol,2025-11-09
153951353,Rosa,Ramos,64,Masculino,Huancayo,Nuevo,2023-09-19,crisol,2025-11-09
131942482,Rosa,Ruiz,41,Femenino,Huancayo,Recurrente,2024-08-12,crisol,2025-11-09
716200020,Sofía,Martínez,26,Otro,Cusco,Recurrente,2024-05-07,crisol,2025-11-09
364286742,Juan,Gonzales,43,Otro,Arequipa,Recurrente,2024-06-06,crisol,2025-11-09
971454713,Luis,Salazar,51,Masculino,Ayacucho,Nuevo,2023-06-10,crisol,2025-11-09
505531663,María,Rodríguez,43,Masculino,Ica,Nuevo,2023-07-08,crisol,2025-11-09
704992205,Valeria,López,49,Otro,Huancayo,Recurrente,2023-09-12,crisol,2025-11-09
162614075,José,Torres,28,Femenino,Ica,Nuevo,2024-02-24,crisol,2025-11-09
134619535,Lucía,Torres,64,Femenino,Chiclayo,Nuevo,2023-12-10,crisol,2025-11-09
978738080,Pedro,Flores,50,Masculino,Piura,Recurrente,2023-10-27,crisol,2025-11-09
818530890,José,Díaz,46,Otro,Ayacucho,Nuevo,2023-10-29,crisol,2025-11-09
